split,path,label,system_id,hf_idx
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_368.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF2_SEF2_E30004.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,26439
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10854.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ039-0230_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T22,
train,__hf__,0,librispeech,19592
train,__hf__,0,librispeech,27373
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ023-0072_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ038-0072_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2832.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T09/task1/team09_intra-TEM2_SEF1_E30002.wav,1,VCC2020_T09,
train,__hf__,0,librispeech,26058
train,__hf__,0,librispeech,3068
train,__hf__,0,librispeech,17196
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF2_SEF1_E30005.wav,1,VCC2020_T24,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ006-0012_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ049-0212_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,14457
train,__hf__,0,librispeech,11192
train,__hf__,0,librispeech,9979
train,__hf__,0,librispeech,1066
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEF2_SEF1_E30001.wav,1,VCC2020_T30,
train,__hf__,0,librispeech,23898
train,__hf__,0,librispeech,9807
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T16/task1/team16_intra-TEM2_SEF2_E30005.wav,1,VCC2020_T16,
train,__hf__,0,librispeech,13037
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEF2_SEM2_E30002.wav,1,VCC2020_T18,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEM2_SEF2_E30005.wav,1,VCC2020_T02,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF2_SEF1_E30003.wav,1,VCC2020_T20,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ017-0263_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ032-0045_generated.wav,1,ljspeech_hifiGAN,
train,__hf__,0,librispeech,17598
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ043-0166_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,13939
train,__hf__,0,librispeech,25913
train,__hf__,0,librispeech,23585
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ045-0247_gen.wav,1,ljspeech_full_band_melgan,
train,__hf__,0,librispeech,24505
train,__hf__,0,librispeech,11349
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ014-0134_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,2549
train,__hf__,0,librispeech,22464
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2775.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,23688
train,__hf__,0,librispeech,18309
train,__hf__,0,librispeech,1709
train,__hf__,0,librispeech,1850
train,__hf__,0,librispeech,6037
train,__hf__,0,librispeech,502
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM2_SEF1_E30004.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ019-0121_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ019-0368_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,22592
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEM2_SEF1_E30001.wav,1,VCC2020_T23,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF1_SEF2_E30004.wav,1,VCC2020_T14,
train,__hf__,0,librispeech,20982
train,__hf__,0,librispeech,1447
train,__hf__,0,librispeech,819
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEF2_SEF1_E30004.wav,1,VCC2020_T27,
train,__hf__,0,librispeech,13815
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEM2_SEM1_E30002.wav,1,VCC2020_T02,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM1_SEM1_E30004.wav,1,VCC2020_T03,
train,__hf__,0,librispeech,7120
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ016-0324_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ017-0284_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T14,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEF1_SEF2_E30004.wav,1,VCC2020_T27,
train,__hf__,0,librispeech,25728
train,__hf__,0,librispeech,20794
train,__hf__,0,librispeech,14776
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3481.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,19166
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ039-0059_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ032-0033_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T06/task1/team06_intra-TEM1_SEM2_E30001.wav,1,VCC2020_T06,
train,__hf__,0,librispeech,20435
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEM1_SEF2_E30002.wav,1,VCC2020_T25,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ002-0259_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1042.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM1_SEF1_E30004.wav,1,VCC2020_T27,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3561.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,4144
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T02/task1/team02_intra-TEF1_SEM1_E30005.wav,1,VCC2020_T02,
train,__hf__,0,librispeech,15147
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T23/task1/team23_intra-TEF1_SEM2_E30004.wav,1,VCC2020_T23,
train,__hf__,0,librispeech,4320
train,__hf__,0,librispeech,28482
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM2_SEF1_E30005.wav,1,VCC2020_T11,
train,__hf__,0,librispeech,7537
train,__hf__,0,librispeech,12066
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T31/task1/team31_intra-TEF2_SEF2_E30002.wav,1,VCC2020_T31,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T11,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF1_SEM1_E30003.wav,1,VCC2020_T22,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7242.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,12610
train,__hf__,0,librispeech,23439
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ008-0236_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ012-0250_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T28,
train,__hf__,0,librispeech,19387
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ024-0052_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_hifiGAN/LJ045-0185_generated.wav,1,ljspeech_hifiGAN,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF1_SEM1_E30003.wav,1,VCC2020_T20,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T26/task1/team26_intra-TEM1_SEM2_E30003.wav,1,VCC2020_T26,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T30/task1/team30_intra-TEM1_SEF2_E30003.wav,1,VCC2020_T30,
train,__hf__,0,librispeech,25567
train,__hf__,0,librispeech,4431
train,__hf__,0,librispeech,24387
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T04/task1/team04_intra-TEM1_SEM1_E30003.wav,1,VCC2020_T04,
train,__hf__,0,librispeech,22941
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T24/task1/team24_intra-TEF2_SEM1_E30001.wav,1,VCC2020_T24,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T14/task1/team14_intra-TEM1_SEF2_E30002.wav,1,VCC2020_T14,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T08/task1/team08_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T08,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ044-0169_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ016-0168_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,13402
train,__hf__,0,librispeech,27521
train,__hf__,0,librispeech,25093
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEM1_SEF1_E30001.wav,1,VCC2020_T20,
train,__hf__,0,librispeech,22673
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ016-0346_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,3117
train,__hf__,0,librispeech,16123
train,__hf__,0,librispeech,8531
train,__hf__,0,librispeech,19027
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_280.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,17202
train,__hf__,0,librispeech,8371
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ046-0199_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF1_SEM2_E30005.wav,1,VCC2020_T28,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEM1_SEM2_E30001.wav,1,VCC2020_T10,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ007-0221_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,22567
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11517.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEM2_SEM2_E30003.wav,1,VCC2020_T03,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_12709.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,17743
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF2_SEM2_E30003.wav,1,VCC2020_T21,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ008-0010_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ003-0053_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,14386
train,__hf__,0,librispeech,14080
train,__hf__,0,librispeech,15591
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1955.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T11/task1/team11_intra-TEM2_SEM2_E30004.wav,1,VCC2020_T11,
train,__hf__,0,librispeech,263
train,__hf__,0,librispeech,18514
train,__hf__,0,librispeech,11347
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T25/task1/team25_intra-TEF1_SEF2_E30005.wav,1,VCC2020_T25,
train,__hf__,0,librispeech,28025
train,__hf__,0,librispeech,11658
train,__hf__,0,librispeech,1118
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11026.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,5471
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T10/task1/team10_intra-TEF2_SEF1_E30004.wav,1,VCC2020_T10,
train,__hf__,0,librispeech,24207
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T17/task1/team17_intra-TEF2_SEM2_E30002.wav,1,VCC2020_T17,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_10534.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ006-0282_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,22776
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T22/task1/team22_intra-TEF2_SEF2_E30002.wav,1,VCC2020_T22,
train,__hf__,0,librispeech,24124
train,__hf__,0,librispeech,28123
train,__hf__,0,librispeech,12028
train,__hf__,0,librispeech,25487
train,__hf__,0,librispeech,16401
train,__hf__,0,librispeech,6673
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T18/task1/team18_intra-TEM1_SEF1_E30003.wav,1,VCC2020_T18,
train,__hf__,0,librispeech,18785
train,__hf__,0,librispeech,5935
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_full_band_melgan/LJ022-0011_gen.wav,1,ljspeech_full_band_melgan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T03/task1/team03_intra-TEF2_SEM2_E30005.wav,1,VCC2020_T03,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ017-0091_gen.wav,1,ljspeech_parallel_wavegan,
train,__hf__,0,librispeech,1117
train,__hf__,0,librispeech,7659
train,__hf__,0,librispeech,14787
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T28/task1/team28_intra-TEF1_SEM2_E30001.wav,1,VCC2020_T28,
train,__hf__,0,librispeech,9534
train,__hf__,0,librispeech,24326
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_8193.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,2178
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T27/task1/team27_intra-TEM2_SEM1_E30001.wav,1,VCC2020_T27,
train,__hf__,0,librispeech,25040
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T20/task1/team20_intra-TEF2_SEF1_E30002.wav,1,VCC2020_T20,
train,__hf__,0,librispeech,14688
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T33/task1/team33_intra-TEM1_SEF2_E30004.wav,1,VCC2020_T33,
train,__hf__,0,librispeech,17065
train,__hf__,0,librispeech,14317
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T12/task1/team12_intra-TEM2_SEM2_E30005.wav,1,VCC2020_T12,
train,__hf__,0,librispeech,25590
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4270.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,6780
train,__hf__,0,librispeech,13298
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5095.wav,1,common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech,
train,__hf__,0,librispeech,5080
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/wavefake/generated_audio/ljspeech_parallel_wavegan/LJ043-0006_gen.wav,1,ljspeech_parallel_wavegan,
train,/lambda/nfs/algovirginia/workspace/DeepfakeDetectionRenewed/data/vcc2020/audio/T21/task1/team21_intra-TEF2_SEM2_E30004.wav,1,VCC2020_T21,
